epoch,alpha,control_log_std,attr_log_std,n_bodies,n_motors,mass,limb_len_mean,gear_mean,topo,distinct_topologies,top_topology_share,sampled_bodies_mean,pop_motors_mean,pop_motors_max,p_act1,p_act4,design_failed,eval_fall_rate,eval_goal_rate,eval_max_fwd,eval_R_mean,r_fall_return,r_fwd_return
383,0.8529279996234956,-2.020101269016394,-2.405910893759819,18,6,1.5026184470129387,0.6216350162481951,203.19806339969566,50271e7f5d26,4,0.85,18.05,6.0,6,1.0,1.0,0,,,,,,
384,0.8525439996225126,-2.0205560866227317,-2.406238461466435,18,6,1.5036212372949855,0.6269919023994871,201.56337346977,50271e7f5d26,4,0.85,17.9,6.05,7,1.0,1.0,0,0.0,1.0,5.596116017561513,1445.1256460672853,,0.7939861243175933
385,0.8521599996215296,-2.0214811110480935,-2.4063944054897846,18,6,1.501941573849065,0.6269149606923972,202.7911912666858,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
386,0.8517759996205465,-2.022260722624622,-2.4063038290036274,18,6,1.5193466927336672,0.629269065638149,204.12629121150522,50271e7f5d26,3,0.9,18.05,6.1,7,1.0,1.0,0,,,,,,
387,0.8513919996195635,-2.0229823468478645,-2.406253208291241,18,6,1.5341209706292207,0.630298396490184,209.87669091219763,50271e7f5d26,3,0.9,18.05,6.05,7,1.0,1.0,0,,,,,,
388,0.8510079996185804,-2.0239897912685203,-2.4066465131804224,18,6,1.525382880212534,0.627129358450168,210.1971210302718,50271e7f5d26,3,0.85,17.95,6.0,6,1.0,1.0,0,,,,,,
389,0.8506239996175975,-2.023533031945608,-2.40711763674639,18,6,1.5180222181403926,0.6217152560679416,212.18350725012291,50271e7f5d26,2,0.85,17.7,6.0,6,1.0,1.0,0,0.0,1.0,5.596180440930477,1447.0615324137443,,0.7472980544244957
390,0.8502399996166145,-2.0256450398058288,-2.40741298478877,18,6,1.5162316612511721,0.616699593731342,207.66109753237023,50271e7f5d26,3,0.85,18.15,6.1,7,1.0,1.0,0,,,,,,
391,0.8498559996156314,-2.026237308963399,-2.4076135772535516,18,6,1.5294045994964298,0.6176997318860776,209.11645711800494,50271e7f5d26,4,0.8,18.1,6.0,6,1.0,1.0,0,,,,,,
392,0.8494719996146484,-2.029574043325712,-2.4075660903690235,18,6,1.5090017486668201,0.6156682667329633,203.0381045475668,50271e7f5d26,4,0.85,18.05,6.05,7,1.0,1.0,0,,,,,,
393,0.8490879996136653,-2.029538897913797,-2.4081034359787363,18,6,1.4950709847526809,0.610360612491241,194.68226069087532,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
394,0.8487039996126823,-2.029065104980047,-2.408464138184954,18,6,1.464623628022174,0.604635822961245,194.12457663955306,50271e7f5d26,1,1.0,18.0,6.0,6,1.0,1.0,0,0.0,1.0,5.558152359999487,1441.4367352377944,,0.717640718497465
395,0.8483199996116992,-2.0306238494192113,-2.408634304837881,18,6,1.4340134483204852,0.6023941728083966,195.27042708115337,50271e7f5d26,4,0.85,18.05,6.0,6,1.0,1.0,0,,,,,,
396,0.8479359996107162,-2.0319539361930476,-2.4083090668024876,18,6,1.4509217152738543,0.6040690226816414,192.58072689406018,50271e7f5d26,2,0.95,18.05,6.0,6,1.0,1.0,0,,,,,,
397,0.8475519996097332,-2.0338541766790734,-2.408630101690659,18,6,1.4638177791507565,0.6086649767231928,190.10531776959962,50271e7f5d26,2,0.95,18.05,6.05,7,1.0,1.0,0,,,,,,
398,0.8471679996087501,-2.034062530097322,-2.4086325015680004,18,6,1.4737256910575707,0.6071405503027395,188.4054715758375,50271e7f5d26,3,0.9,18.0,6.0,6,1.0,1.0,0,,,,,,
399,0.8467839996077671,-2.0362323348761033,-2.408818841232489,18,6,1.4704515992562064,0.6114696379029643,195.41168259428318,50271e7f5d26,3,0.9,17.9,6.0,6,1.0,1.0,0,0.0,1.0,5.583854310553309,1443.8145155670645,,0.7429418189576299
